system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
44,-0.4132230096257239,0.7473994499922064,-0.6352835116595621,2019-09-01,244,9,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,-0.6115566031589007,0.3657762763688563,-0.48843550674809794,2019-10-01,274,10,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,-0.49636633529793905,0.2615524599191028,-0.39193762233224977,2019-11-01,305,11,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.7905776944594726,-0.02400393256212651,0.011192687652028589,2019-12-01,335,12,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,-0.3312772599866702,0.5112125734889339,-0.47895251913676373,2020-06-01,153,6,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,-0.46739672903756424,0.7521390542235029,-0.6512958822427177,2020-09-01,245,9,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,-0.6356617247861341,0.3556912010016809,-0.5120940411629025,2020-10-01,275,10,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.031814351961616534,0.16790745466361587,-0.27260226679523464,2020-11-01,306,11,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.5108061955752448,0.03148914261368035,-0.07739857634823362,2020-12-01,336,12,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.4268773391063486,0.03693127607974649,-0.08029401968665212,2021-01-01,1,1,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.057694542219574395,0.11788056766192939,-0.2001262848728433,2021-02-01,32,2,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.6118702922194408,0.017692943985724956,-0.046724569733780454,2021-03-01,60,3,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
