system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
54,-0.47698777266905135,0.7997092607556157,-0.6653162063479718,2020-07-01,183,7,2,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,-0.3726218304246032,0.703138604050353,-0.5998210114509651,2020-09-01,245,9,4,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,-0.48743947043584623,0.7792558205010969,-0.6910390992657743,2020-10-01,275,10,14,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,-0.4234566015252842,0.7039978176843866,-0.6317340656889039,2020-11-01,306,11,10,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,-0.4164304438603642,0.6913517179465556,-0.627514357835562,2020-12-01,336,12,9,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,-0.31331547011657956,0.46670926109131355,-0.4208305870923325,2021-01-01,1,1,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,-0.4054713113815465,0.40002896862057563,-0.4034640599690806,2021-02-01,32,2,9,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,-0.4695850611602802,0.34004067219948536,-0.42465870510848114,2021-03-01,60,3,10,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,-0.5054273897534419,0.31008502393312604,-0.42639360502574075,2021-04-01,91,4,9,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,-0.4937708809559754,0.29765713118599985,-0.38856299978245434,2021-05-01,121,5,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,-0.41606522543970503,0.6034544066836484,-0.5365413358977629,2021-06-01,152,6,5,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,-0.15988683111859858,0.5168184613941198,-0.40813475142742267,2021-07-01,182,7,1,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,-0.3170813301107079,0.6864885295851106,-0.5683484206749767,2021-08-01,213,8,1,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,-0.3697937840905179,0.7176214204070064,-0.5994432144264765,2021-09-01,244,9,3,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,-0.46183414820056745,0.7774107462766,-0.6763463701376963,2021-10-01,274,10,12,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,-0.4363783352846248,0.7438253430479395,-0.6516346251095942,2021-11-01,305,11,10,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,-0.4656871630338691,0.7038913230885138,-0.6427390324928134,2021-12-01,335,12,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,-0.48611975238775096,0.5705003616962004,-0.5443409731053684,2022-02-01,32,2,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,-0.5126990175277205,0.5374348541762117,-0.5379049414069518,2022-03-01,60,3,11,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,-0.5156884116263506,0.5003970402256439,-0.5295125165566484,2022-04-01,91,4,12,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,-0.4423634136111408,0.5089195991855416,-0.49743444938816644,2022-05-01,121,5,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,-0.4687521841764846,0.49306029996899475,-0.5094927762036976,2022-06-01,152,6,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,-0.5146637225133204,0.8158932911431042,-0.7022781744539828,2022-09-01,244,9,1,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,-0.47174771768028334,0.7922285705465669,-0.6900401839905363,2022-10-01,274,10,10,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,-0.43487601979920715,0.7200622858177422,-0.63872343349216,2022-11-01,305,11,11,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,-0.3546598469137992,0.6360586434644345,-0.569422567087225,2022-12-01,335,12,4,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,-0.5342789531393172,0.5612547901500643,-0.5690057346167237,2023-02-01,32,2,9,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,-0.5345843775594389,0.4457934803421157,-0.4991602133803826,2023-03-01,60,3,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
