system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
44,-0.30614953272669104,0.24055439323396896,-0.27850982257411533,2019-09-01,244,9,5,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,-0.3701415754102729,0.2878330235802721,-0.34961346199393134,2019-10-01,274,10,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,-0.2592623280874865,0.2236791272014395,-0.2568503995276869,2019-11-01,305,11,5,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,-0.2724196448856816,0.2750866621025192,-0.3074741213929733,2019-12-01,335,12,3,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,-0.3004953603797282,0.24111048176835623,-0.28791739086304996,2020-01-01,1,1,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,-0.28150042160676275,0.171129871133344,-0.2320012322771938,2020-02-01,32,2,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,-0.33173389063705444,0.2562129964716923,-0.31157290570194696,2020-03-01,61,3,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,-0.3099822842744512,0.23199753819115662,-0.28430397888831127,2020-04-01,92,4,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,-0.3086269444808978,0.22563413328014165,-0.27747859598893926,2020-05-01,122,5,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,-0.2933185180135086,0.2001403813020288,-0.24464711702983977,2020-06-01,153,6,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,-0.23702672358802188,0.20286079266049742,-0.22439121321144814,2020-07-01,183,7,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,-0.28825795494720985,0.25446862803216497,-0.27474929231140016,2020-08-01,214,8,3,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,-0.32987429329161444,0.272592097752036,-0.31005396653850176,2020-09-01,245,9,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,-0.3551379757648033,0.2751661861267799,-0.3435497948103766,2020-10-01,275,10,12,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,-0.26517594167352965,0.2441469589710579,-0.28201652580195935,2020-11-01,306,11,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,-0.275461225927219,0.24035255245986537,-0.2818250474163892,2020-12-01,336,12,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,-0.2886856178352607,0.22031466971890942,-0.27439053538506225,2021-01-01,1,1,3,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,-0.33192207513870864,0.2335096631042092,-0.2989724065794573,2021-02-01,32,2,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,-0.3202538187705076,0.2298259080823384,-0.29862076972470014,2021-03-01,60,3,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,-0.30127594190115686,0.2159859688624279,-0.2787976880711462,2021-04-01,91,4,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
